scc_id,child_uuid,child_label,child_internal_ids,parent_uuid,parent_label,parent_internal_ids,reason,source
0,d9ed8f0c-6009-45ec-9350-4e1433dce1ad,typefaces (type forms),https://linked-art.library.yale.edu/node/7f72a6b4-0d53-4f6e-8d5e-ff600ce0e8a3 https://linked-art.library.yale.edu/node/e3765a0f-1444-45cb-9c3e-ece85a140534,707e869c-ec26-49a6-abff-045ce3dd8948,printing (process),https://linked-art.library.yale.edu/node/0760951e-a6bc-43fd-a6ca-e6931e3f352d https://linked-art.library.yale.edu/node/481f9ef2-e720-450f-961e-bd943fa6b1b0 https://linked-art.library.yale.edu/node/9efa69c4-faae-4bc6-93d9-191fae0a2914 https://linked-art.library.yale.edu/node/023ff840-b3e1-4b09-8f7a-09be16b979d8 https://linked-art.library.yale.edu/node/5d9e2f82-be0c-43d7-a955-86f45b4b3c85 https://linked-art.library.yale.edu/node/386fd8a4-9876-4a94-9753-9c902ae20c76 https://linked-art.library.yale.edu/node/ea0dafdf-5ac6-4e90-b693-2511568c32bd,Typefaces are a type of printing.,first_pass
0,86ff9fb4-e538-486b-beaf-b873b7565621,<bindings by style or decoration>,,c693be0a-2596-444c-9c3a-ebe0d965355f,armorial bindings,https://linked-art.library.yale.edu/node/f4a8a4fe-f347-4e2d-9589-fed29938d026 https://linked-art.library.yale.edu/node/a370175f-efdc-4ea8-b600-0c4744431021 https://linked-art.library.yale.edu/node/e2948453-706e-4643-abeb-9fbe06d219a0 https://linked-art.library.yale.edu/node/80e68ec9-f96a-4f4d-a0f1-1caef94e360b,Bindings are broader than armorial bindings.,first_pass
0,9eed713b-f2f8-4ab1-a700-a9fad1c4e558,Graphic design (Typography),https://linked-art.library.yale.edu/node/3529bca6-9041-4402-b24b-7839d444e8e4 https://linked-art.library.yale.edu/node/43289f59-4011-49c7-8c36-9cc5da485dc1 https://linked-art.library.yale.edu/node/16644345-d94a-4653-ab04-1b8e89163027,707e869c-ec26-49a6-abff-045ce3dd8948,printing (process),https://linked-art.library.yale.edu/node/0760951e-a6bc-43fd-a6ca-e6931e3f352d https://linked-art.library.yale.edu/node/481f9ef2-e720-450f-961e-bd943fa6b1b0 https://linked-art.library.yale.edu/node/9efa69c4-faae-4bc6-93d9-191fae0a2914 https://linked-art.library.yale.edu/node/023ff840-b3e1-4b09-8f7a-09be16b979d8 https://linked-art.library.yale.edu/node/5d9e2f82-be0c-43d7-a955-86f45b4b3c85 https://linked-art.library.yale.edu/node/386fd8a4-9876-4a94-9753-9c902ae20c76 https://linked-art.library.yale.edu/node/ea0dafdf-5ac6-4e90-b693-2511568c32bd,Graphic design is a type of printing.,first_pass
0,4608aa80-5966-4a00-adc9-dc39911e39fd,4608aa80,,c8a65354-832d-4188-b742-87fe88d782dc,publishing,https://linked-art.library.yale.edu/node/93195de5-760a-4f89-8d5b-1b98c132e20a https://linked-art.library.yale.edu/node/69d30b13-d4fc-468b-acd0-4be0d68c941a https://linked-art.library.yale.edu/node/cf3320bd-c5f2-472f-bdb5-91ea29457d26 https://linked-art.library.yale.edu/node/100267cf-c5a3-4c79-aaf4-28ff681645ba https://linked-art.library.yale.edu/node/d1865ed5-a843-40f6-913a-7b2c8785c0c2 https://linked-art.library.yale.edu/node/c8b1a8ae-67cc-4878-8d77-1bf5a97536e9 https://linked-art.library.yale.edu/node/9fce1051-15df-458c-b21f-c5a9f2c07e44 https://linked-art.library.yale.edu/node/b55e37c5-3ab3-4859-804b-0a5b156a49a0 https://data.paul-mellon-centre.ac.uk/concept/bkwx6qtu https://linked-art.library.yale.edu/node/1ac438a8-389d-46f2-ab5c-2bfc91265b71 https://linked-art.library.yale.edu/node/dbec0638-def2-4ac7-83e0-d271b25e5033 https://linked-art.library.yale.edu/node/6657f785-0b2c-446c-a74d-5cde0a4231fc https://linked-art.library.yale.edu/node/94f5a964-402f-4807-92f3-e30b6129c158 https://linked-art.library.yale.edu/node/5560a44d-5b0e-45b1-86f8-1e7232d66415 https://linked-art.library.yale.edu/node/07a7800f-282f-4eab-8efe-0c71a9684a6c https://linked-art.library.yale.edu/node/eeb06f8f-e1d7-463f-9938-5b911947f137 https://linked-art.library.yale.edu/node/426c1412-12ed-4f10-b1da-e9571faf9b25 https://linked-art.library.yale.edu/node/262a03b7-6988-49aa-991f-3bfc0f3b8578 https://linked-art.library.yale.edu/node/32dac2ac-ef74-4379-ad2e-d7d8096e24f8 https://linked-art.library.yale.edu/node/b40ade0a-675b-49fd-9caa-b0aed444efb1 https://linked-art.library.yale.edu/node/9eac9f4b-114f-4a98-871b-f6554df13485 https://linked-art.library.yale.edu/node/466d51e3-f288-4167-ac34-3878bb52a26b https://linked-art.library.yale.edu/node/59fb79ca-9ad7-49fa-98fc-ec75c82907e1,Material processing is broader than publishing.,first_pass
0,e5947881-8eca-4704-8e88-cdc34ed47677,materials scientists,https://linked-art.library.yale.edu/node/080345a9-fe2a-4c1e-a716-47648c6a88c7,6a714de1-54de-4c92-86bc-e45fe6c571f8,scientists,https://linked-art.library.yale.edu/node/9bb3557b-17b0-48d0-bba5-ef616d07ea95 https://ycba-lux.s3.amazonaws.com/v3/concept/dc/dc7cd94d-371d-4843-bbd0-aad34c74a98d.json https://linked-art.library.yale.edu/node/abb585d8-7a4b-45cc-ab74-09879e581c58 https://linked-art.library.yale.edu/node/3a7994a1-b8fb-4ad4-ac2d-5c11fe993c53 https://linked-art.library.yale.edu/node/cfcb41af-dba3-44de-98e3-6268e3ffd979 https://data.paul-mellon-centre.ac.uk/concept/j2u8da8a https://linked-art.library.yale.edu/node/7a4c1d43-5f5c-4bcc-b867-8590e4aa0288 https://linked-art.library.yale.edu/node/0621b780-de18-4ca5-ab1d-ab22cf0fb867 https://linked-art.library.yale.edu/node/51fa5b14-8754-43c6-8036-2f7647b5f272,Materials scientists are a type of scientist.,first_pass
0,abf7d9c2-436b-450c-b10b-1ab618d350c3,Forging,https://linked-art.library.yale.edu/node/e71594c2-ab21-49b8-bcde-6bfd32b4675d,7fb5f456-3d79-424e-a8c2-eea5d4db1f89,metalworking,https://linked-art.library.yale.edu/node/917cf923-f0be-44e4-a074-15bba9b32859 https://linked-art.library.yale.edu/node/e498d4c8-bc21-4137-94e5-ab0b46fe34e9 https://data.paul-mellon-centre.ac.uk/concept/unrec_jvvnfhya https://linked-art.library.yale.edu/node/4387a7d1-5379-464e-b17a-65bb27b0a356 https://linked-art.library.yale.edu/node/b0129c6e-b3f4-4dbc-85fc-ecf021905a93 https://linked-art.library.yale.edu/node/e89278f4-886b-46c8-920d-7999d055a8ea https://linked-art.library.yale.edu/node/5a292b96-6c2c-4d08-930e-46697cb61f05 https://linked-art.library.yale.edu/node/0460d4f0-4ff5-465f-abd7-266cae2703fe https://linked-art.library.yale.edu/node/7c6972f0-d1aa-4319-b8eb-155945739985 https://linked-art.library.yale.edu/node/6273552e-ef7d-425e-9a63-4af48c27e77c https://linked-art.library.yale.edu/node/6f462bc2-bd17-49b9-8871-42393642d760 https://linked-art.library.yale.edu/node/0ff4f8e2-ba0d-4156-a7ba-4492f2136da9,Forging is a type of metalworking.,first_pass
0,67325f11-9087-4ed4-9f23-297ca13857c8,manufacturing,https://linked-art.library.yale.edu/node/3775c9a0-e46c-4215-ade4-2ed8cd537153 https://linked-art.library.yale.edu/node/051e0344-00df-4a7c-8922-3499b04feb98,5e62e88d-a739-46e5-ae56-fb7be926e486,business (commercial function),https://linked-art.library.yale.edu/node/c330aa3c-b99a-4365-973c-8450fba0f477 https://linked-art.library.yale.edu/node/e14967da-05bc-4441-a424-8a899a592a5a https://linked-art.library.yale.edu/node/2f94dfef-35d6-42f6-af68-a82fa2df7453 https://linked-art.library.yale.edu/node/64c3353a-58b2-42f4-80ff-13c368464680 https://linked-art.library.yale.edu/node/26be2b70-0cc8-4b5e-9b11-19568f67f76c https://data.paul-mellon-centre.ac.uk/concept/bjhuxhw4 https://linked-art.library.yale.edu/node/41cf23ad-653c-4a39-9ca5-e7642af03e8f https://linked-art.library.yale.edu/node/ac803fcd-5936-478f-ae31-4a429897f98c,Manufacturing is a type of business.,first_pass
0,67325f11-9087-4ed4-9f23-297ca13857c8,manufacturing,https://linked-art.library.yale.edu/node/3775c9a0-e46c-4215-ade4-2ed8cd537153 https://linked-art.library.yale.edu/node/051e0344-00df-4a7c-8922-3499b04feb98,31fc26ba-cd4a-49ed-afda-f6d5d5f81671,industries (organizations),https://data.paul-mellon-centre.ac.uk/concept/h5ta7vqt https://linked-art.library.yale.edu/node/c54940b3-0ab1-4f6d-b94c-182be114569d https://linked-art.library.yale.edu/node/f2826a08-2e7a-4582-8952-8a901cc064c0 https://linked-art.library.yale.edu/node/f7916822-9d16-4ffe-85a8-bd1e5a141442 https://linked-art.library.yale.edu/node/9226af56-9871-49f3-922f-3966bb9514aa,Manufacturing is a type of industry.,first_pass
0,4e32c58e-f2b6-4cf9-8e7f-4267c2b3e22d,Athletic ability,https://linked-art.library.yale.edu/node/2240cab8-3043-4ff1-a3ac-315de4961dad,4be36ff1-d72a-460d-a966-92d1314cec29,Physical fitness,https://linked-art.library.yale.edu/node/b873bc01-749b-46f6-8f9a-b6d135586180,Athletic ability is broader than physical fitness.,first_pass
0,39866b0f-d991-47b7-8305-60dcd9ee3d86,School sports,https://linked-art.library.yale.edu/node/2f6414f3-ef32-428d-9d4e-33a5f271e3b7,2b1d6fb0-f1d9-49c1-94ac-fb12fe987540,Physical education and training,https://linked-art.library.yale.edu/node/9d85176a-f177-4459-b4a3-f68bb0c132b7 https://linked-art.library.yale.edu/node/895db2ea-f7a3-407a-af54-e763eb7b213c,School sports are a type of physical education.,first_pass
0,39866b0f-d991-47b7-8305-60dcd9ee3d86,School sports,https://linked-art.library.yale.edu/node/2f6414f3-ef32-428d-9d4e-33a5f271e3b7,6eb515e7-7aca-476e-ad57-38d5d2eee30c,sports,https://linked-art.library.yale.edu/node/1e55aaf3-c8b5-4c41-89a1-0ac590b4974a https://linked-art.library.yale.edu/node/27e0e4fa-c46e-4caf-b545-ba9fabe86df2 https://linked-art.library.yale.edu/node/b6c4feaf-8443-4603-b72c-f9637c9593b9 https://data.paul-mellon-centre.ac.uk/concept/unrec_y8gb9bt6,School sports are a type of sport.,first_pass
0,2b1d6fb0-f1d9-49c1-94ac-fb12fe987540,Physical education and training,https://linked-art.library.yale.edu/node/9d85176a-f177-4459-b4a3-f68bb0c132b7 https://linked-art.library.yale.edu/node/895db2ea-f7a3-407a-af54-e763eb7b213c,91366ad0-4e3e-4448-913e-07b4a4f9023e,education,https://linked-art.library.yale.edu/node/cce892fc-39ad-426f-a5fa-ad850bd61d9f https://linked-art.library.yale.edu/node/9f46dc0d-7564-44c3-a214-96ec663dfa56 https://linked-art.library.yale.edu/node/11597fb2-b237-44c2-9805-285d12af453c https://linked-art.library.yale.edu/node/cf3da9ed-dd58-485a-9995-05d8cf4ec1e6 https://linked-art.library.yale.edu/node/500a7162-c751-4534-ae55-621eeee4a9a4 https://linked-art.library.yale.edu/node/49db31f5-7ae7-4e96-9826-179cf03b89d2 https://linked-art.library.yale.edu/node/94c35a99-392d-4ec5-a75c-e912605d8b45 https://linked-art.library.yale.edu/node/f37c0855-0437-41ca-a3c0-9ed4e3360b0a https://linked-art.library.yale.edu/node/f4b650de-42fd-4847-910f-05587e779450 https://linked-art.library.yale.edu/node/db04885d-a019-47d2-9c7a-16b40ddaf893 https://data.paul-mellon-centre.ac.uk/concept/unrec_frvbzpjs https://linked-art.library.yale.edu/node/00b5fe3b-6dd7-4c06-a146-42a068141527,Physical education is a type of education.,first_pass
0,c4925c56-6874-4407-bff8-b4da590bf8fc,Graphic arts,https://linked-art.library.yale.edu/node/6091df97-fe45-4b81-ba30-d688aef3a98c https://linked-art.library.yale.edu/node/154dbfe1-b20f-42ed-acff-eb0b99df30bd https://data.paul-mellon-centre.ac.uk/concept/ndudfhne https://linked-art.library.yale.edu/node/a3f672cf-09d1-4451-94bf-8354915bb83c https://linked-art.library.yale.edu/node/fd6b5d25-1b18-48b1-8705-27f06c681a94,161779a4-12e1-43f8-872d-7172dbf2dfe9,Skywriting,https://data.paul-mellon-centre.ac.uk/concept/r2qggj9b https://linked-art.library.yale.edu/node/2fe295c3-60cc-442b-ae04-b9323229b703 https://linked-art.library.yale.edu/node/93a99cb6-e1c1-469d-9e58-e964a0c6e0c6,Graphic arts are broader than skywriting.,first_pass
0,51614810-f28e-4a87-9585-212bc3c2d7a3,Fiction,https://linked-art.library.yale.edu/node/89d02fe7-4cc9-4c7e-8daf-187d984929a4,b5efa120-977b-4f72-a8f0-802a7bbe3cfe,Short story,https://linked-art.library.yale.edu/node/d9b49203-94d8-4310-8487-dff04c2ff1d6 https://linked-art.library.yale.edu/node/45e900f4-ed52-4203-b964-0389468ac349 https://linked-art.library.yale.edu/node/6bb0bc52-16dc-4952-9f64-37d45b82bcd1 https://linked-art.library.yale.edu/node/329ee273-5518-4005-ae00-ef190c0db0da https://linked-art.library.yale.edu/node/01992eea-63cf-4987-ac38-a3b14d9bb5f3 https://linked-art.library.yale.edu/node/af6d2ae3-85ad-4f9b-b5d3-437c344ffc1e https://linked-art.library.yale.edu/node/25f0d374-fccc-4a7b-b084-13f4bdaa7d76,Fiction is broader than short story.,first_pass
0,da99e8be-d124-40e2-9722-bc1577232935,Epic poetry,https://linked-art.library.yale.edu/node/754ccda1-beaa-4f4f-849a-726ec4bde1f1 https://linked-art.library.yale.edu/node/604ee7ec-9b58-4880-a465-f75ac0f2cb05 https://linked-art.library.yale.edu/node/ac65d725-062b-4bc9-8d30-3c2613bfe784,24ede11a-a888-4a08-8698-e990de275dbd,Novels in verse,https://linked-art.library.yale.edu/node/90d1d778-736a-4ecb-90ad-5f7288ec6b65 https://linked-art.library.yale.edu/node/00002289-1646-4f1f-b0cb-8d036da87cd4 https://linked-art.library.yale.edu/node/19807760-345e-4758-bb98-42a9ba5ffafb,Epic poetry is broader than novels in verse.,first_pass
0,b78c0898-327e-4933-a98b-f96b455debbe,Plant maintenance,https://linked-art.library.yale.edu/node/bbcd4273-68de-4193-a79f-6f71faba6046,1921e16e-e02a-406e-b707-0927fe22417f,Admonition,https://linked-art.library.yale.edu/node/48f3d5ab-6e9c-43c3-9033-522a60b53655 https://linked-art.library.yale.edu/node/30ed4b07-901d-4ed0-9ffd-39d2763789ec https://linked-art.library.yale.edu/node/a324e86b-e176-4216-baa9-3403a9807e73 https://linked-art.library.yale.edu/node/5f8ccca7-a578-4a84-8935-f9bb7f030391 https://linked-art.library.yale.edu/node/e6392fad-5103-4d58-b7f7-d4a332d39a14 https://linked-art.library.yale.edu/node/17d727f1-764b-4a8b-b42d-28ea62af317d,Plant maintenance is a type of admonition.,first_pass
0,c4c60621-2872-40c0-a54b-6baa570bcae3,industrial structures,,cf22e902-b88d-4af9-beb4-1665f9c18403,Stationery,https://linked-art.library.yale.edu/node/c1abb9d3-2419-4efa-bf5d-ca0ced6e28cc https://linked-art.library.yale.edu/node/846ae651-191d-4b0b-bc01-ec78ad087458 https://linked-art.library.yale.edu/node/ecb88378-b132-4db1-87fa-a4b6d0202263 https://linked-art.library.yale.edu/node/078a9b42-bd5b-4b05-877a-0d4d9d6fc9a3 https://linked-art.library.yale.edu/node/658931b7-32eb-43b9-812e-bb63ce38dd48 https://linked-art.library.yale.edu/node/673bb716-72b7-4ff5-a545-e4d7311c3c31 https://linked-art.library.yale.edu/node/0a004720-55d5-4fb8-9770-b65ea165f3e9 https://linked-art.library.yale.edu/node/4985f75c-bbb9-4553-a7c7-f5c0a542dc0f https://linked-art.library.yale.edu/node/5ba67b25-e236-4625-b697-b63ba06b0f4d https://linked-art.library.yale.edu/node/f6e6df80-9085-4c46-82ed-321015ec5f2c https://ycba-lux.s3.amazonaws.com/v3/concept/1e/1ec15c50-1f04-48f6-b17b-02f346f7547c.json https://linked-art.library.yale.edu/node/70c7f4d0-3adb-4498-bfcd-f798d48d6f03,Industrial structures are not stationery.,first_pass
0,d088fa8f-e31a-42cb-bac9-ede0b23665af,Blacksmithing,https://data.paul-mellon-centre.ac.uk/concept/cdq485vw https://linked-art.library.yale.edu/node/dc91301c-c331-43da-8867-35c683758b3f https://linked-art.library.yale.edu/node/cf6eb63c-3384-4791-a637-e613baee170f https://linked-art.library.yale.edu/node/a109dfa8-3e98-4474-bea5-23c4eae3c8fc,7fb5f456-3d79-424e-a8c2-eea5d4db1f89,metalworking,https://linked-art.library.yale.edu/node/917cf923-f0be-44e4-a074-15bba9b32859 https://linked-art.library.yale.edu/node/e498d4c8-bc21-4137-94e5-ab0b46fe34e9 https://data.paul-mellon-centre.ac.uk/concept/unrec_jvvnfhya https://linked-art.library.yale.edu/node/4387a7d1-5379-464e-b17a-65bb27b0a356 https://linked-art.library.yale.edu/node/b0129c6e-b3f4-4dbc-85fc-ecf021905a93 https://linked-art.library.yale.edu/node/e89278f4-886b-46c8-920d-7999d055a8ea https://linked-art.library.yale.edu/node/5a292b96-6c2c-4d08-930e-46697cb61f05 https://linked-art.library.yale.edu/node/0460d4f0-4ff5-465f-abd7-266cae2703fe https://linked-art.library.yale.edu/node/7c6972f0-d1aa-4319-b8eb-155945739985 https://linked-art.library.yale.edu/node/6273552e-ef7d-425e-9a63-4af48c27e77c https://linked-art.library.yale.edu/node/6f462bc2-bd17-49b9-8871-42393642d760 https://linked-art.library.yale.edu/node/0ff4f8e2-ba0d-4156-a7ba-4492f2136da9,Blacksmithing is a type of metalworking.,first_pass
0,a2c4ed4d-7bf0-462a-b0e7-e2b1f0b46614,Print finishing processes,https://linked-art.library.yale.edu/node/c9b111d2-332b-4e1e-9f41-f764c89c0eb8,707e869c-ec26-49a6-abff-045ce3dd8948,printing (process),https://linked-art.library.yale.edu/node/0760951e-a6bc-43fd-a6ca-e6931e3f352d https://linked-art.library.yale.edu/node/481f9ef2-e720-450f-961e-bd943fa6b1b0 https://linked-art.library.yale.edu/node/9efa69c4-faae-4bc6-93d9-191fae0a2914 https://linked-art.library.yale.edu/node/023ff840-b3e1-4b09-8f7a-09be16b979d8 https://linked-art.library.yale.edu/node/5d9e2f82-be0c-43d7-a955-86f45b4b3c85 https://linked-art.library.yale.edu/node/386fd8a4-9876-4a94-9753-9c902ae20c76 https://linked-art.library.yale.edu/node/ea0dafdf-5ac6-4e90-b693-2511568c32bd,Print finishing is a type of printing.,first_pass
0,9970ef2e-8053-44a1-acda-e30bc84f52b6,Bookbinding,https://data.paul-mellon-centre.ac.uk/concept/vuetkepc https://linked-art.library.yale.edu/node/b9da9c5c-a4b8-4789-800c-20c10c3239b1 https://linked-art.library.yale.edu/node/79267584-a7b3-4eb2-9282-8d4c79d4ed38,c693be0a-2596-444c-9c3a-ebe0d965355f,armorial bindings,https://linked-art.library.yale.edu/node/f4a8a4fe-f347-4e2d-9589-fed29938d026 https://linked-art.library.yale.edu/node/a370175f-efdc-4ea8-b600-0c4744431021 https://linked-art.library.yale.edu/node/e2948453-706e-4643-abeb-9fbe06d219a0 https://linked-art.library.yale.edu/node/80e68ec9-f96a-4f4d-a0f1-1caef94e360b,Bookbinding is broader than armorial bindings.,first_pass
0,1f456314-8628-40d7-b6b6-883a103c46c0,Book ornamentation,https://linked-art.library.yale.edu/node/72eeafa6-e791-4f33-be5f-bf38562c0bed,707e869c-ec26-49a6-abff-045ce3dd8948,printing (process),https://linked-art.library.yale.edu/node/0760951e-a6bc-43fd-a6ca-e6931e3f352d https://linked-art.library.yale.edu/node/481f9ef2-e720-450f-961e-bd943fa6b1b0 https://linked-art.library.yale.edu/node/9efa69c4-faae-4bc6-93d9-191fae0a2914 https://linked-art.library.yale.edu/node/023ff840-b3e1-4b09-8f7a-09be16b979d8 https://linked-art.library.yale.edu/node/5d9e2f82-be0c-43d7-a955-86f45b4b3c85 https://linked-art.library.yale.edu/node/386fd8a4-9876-4a94-9753-9c902ae20c76 https://linked-art.library.yale.edu/node/ea0dafdf-5ac6-4e90-b693-2511568c32bd,Book ornamentation is a type of printing.,first_pass
0,d08fcb92-f211-4267-8364-8f5d65746ee3,Figurative art,https://linked-art.library.yale.edu/node/cf091df3-20ba-473e-99cd-2acfe280190d,8a0367aa-8c3a-4080-8355-9950e5e59574,realism (artistic form of expression),https://linked-art.library.yale.edu/node/e101fc71-1125-4346-a70b-5d51abfae735 https://linked-art.library.yale.edu/node/a38971cb-2459-41c3-8059-ca854c176ba0 https://data.paul-mellon-centre.ac.uk/concept/xy559jk8 https://linked-art.library.yale.edu/node/4fe76fe7-7d13-4641-9f06-c1a9bfa8cd95 https://linked-art.library.yale.edu/node/59e3c630-1393-4455-a206-0f31d3ba75e9,Figurative art is broader than realism.,first_pass
0,40f0a99e-723b-410e-9cb8-2571d8d240a6,Library publications,https://linked-art.library.yale.edu/node/627ea53b-6157-4d53-8855-d8859d5778b7,c8a65354-832d-4188-b742-87fe88d782dc,publishing,https://linked-art.library.yale.edu/node/93195de5-760a-4f89-8d5b-1b98c132e20a https://linked-art.library.yale.edu/node/69d30b13-d4fc-468b-acd0-4be0d68c941a https://linked-art.library.yale.edu/node/cf3320bd-c5f2-472f-bdb5-91ea29457d26 https://linked-art.library.yale.edu/node/100267cf-c5a3-4c79-aaf4-28ff681645ba https://linked-art.library.yale.edu/node/d1865ed5-a843-40f6-913a-7b2c8785c0c2 https://linked-art.library.yale.edu/node/c8b1a8ae-67cc-4878-8d77-1bf5a97536e9 https://linked-art.library.yale.edu/node/9fce1051-15df-458c-b21f-c5a9f2c07e44 https://linked-art.library.yale.edu/node/b55e37c5-3ab3-4859-804b-0a5b156a49a0 https://data.paul-mellon-centre.ac.uk/concept/bkwx6qtu https://linked-art.library.yale.edu/node/1ac438a8-389d-46f2-ab5c-2bfc91265b71 https://linked-art.library.yale.edu/node/dbec0638-def2-4ac7-83e0-d271b25e5033 https://linked-art.library.yale.edu/node/6657f785-0b2c-446c-a74d-5cde0a4231fc https://linked-art.library.yale.edu/node/94f5a964-402f-4807-92f3-e30b6129c158 https://linked-art.library.yale.edu/node/5560a44d-5b0e-45b1-86f8-1e7232d66415 https://linked-art.library.yale.edu/node/07a7800f-282f-4eab-8efe-0c71a9684a6c https://linked-art.library.yale.edu/node/eeb06f8f-e1d7-463f-9938-5b911947f137 https://linked-art.library.yale.edu/node/426c1412-12ed-4f10-b1da-e9571faf9b25 https://linked-art.library.yale.edu/node/262a03b7-6988-49aa-991f-3bfc0f3b8578 https://linked-art.library.yale.edu/node/32dac2ac-ef74-4379-ad2e-d7d8096e24f8 https://linked-art.library.yale.edu/node/b40ade0a-675b-49fd-9caa-b0aed444efb1 https://linked-art.library.yale.edu/node/9eac9f4b-114f-4a98-871b-f6554df13485 https://linked-art.library.yale.edu/node/466d51e3-f288-4167-ac34-3878bb52a26b https://linked-art.library.yale.edu/node/59fb79ca-9ad7-49fa-98fc-ec75c82907e1,Library publications are a type of publishing.,first_pass
0,e681f878-645a-4b1e-8b3f-fea0838aef0c,Trade literature,https://linked-art.library.yale.edu/node/9d42b108-04e4-4338-9211-fb0b2ef900c1,c57be8d3-9a5a-49c7-bccc-cda8c8e49597,Publicity,https://linked-art.library.yale.edu/node/ef9c5e7c-0460-4e2e-95f5-ff495eddad66 https://linked-art.library.yale.edu/node/8d660fbb-043a-4874-a2a0-3ac961624ed5 https://linked-art.library.yale.edu/node/dcdd82be-f2e7-4de3-9810-0a982d9cdadf https://linked-art.library.yale.edu/node/081f4094-7cd1-4643-8c5d-9e825071ce40 https://linked-art.library.yale.edu/node/3b396b41-7933-4743-ae09-e7c49a8cc951 https://linked-art.library.yale.edu/node/18dcdd80-a838-40cf-bb72-65acf7d8fa93 https://linked-art.library.yale.edu/node/2ac144be-7ac2-4374-85cd-e1bb348d10a9 https://linked-art.library.yale.edu/node/d341ad0e-1039-4898-84cb-11d491acb3b8,Trade literature is a type of publicity.,first_pass
0,3ddc19db-b2b6-4cef-8d77-f9d48ee81d69,Online library catalogs,https://linked-art.library.yale.edu/node/91d63b52-4e33-49a6-80df-52f8a7e673a6,7f399fba-d962-4e7b-ab49-251cd6342f7c,"Catalogs, Library",https://linked-art.library.yale.edu/node/46b971ed-23cb-4f24-b6d4-5872a4808f9f https://linked-art.library.yale.edu/node/c570d22f-a833-4f5a-a909-f9d71e1a04af https://linked-art.library.yale.edu/node/cc1e7ca4-b932-4da0-ad4b-c24c9c6831de https://linked-art.library.yale.edu/node/bb6623c0-92e5-4717-afc1-2403ccc5cc7d https://linked-art.library.yale.edu/node/112e11a7-eb47-4262-933f-1dcfa4a6e228,Online catalogs are a type of library catalog.,first_pass
0,bc5299bc-0043-4a61-b217-244580b8c0b5,Expert systems (Computer science),https://linked-art.library.yale.edu/node/a97ea6ae-1e0e-49f7-b087-e95bb42e5536,82270588-95c0-48f3-87a1-393b817bf08b,Artificial intelligence,https://linked-art.library.yale.edu/node/b6c6ea8d-1507-4ed4-8575-d517002882bc,Expert systems are a type of AI.,first_pass
0,0c96f8b2-4bee-4649-a3ab-520875d90968,Electronic information resource searching,https://linked-art.library.yale.edu/node/5e1f7d3b-5558-44bc-9439-791d44a4a838,b2927c88-f017-465f-8470-694d3b3457e1,Online bibliographic searching,https://linked-art.library.yale.edu/node/23bd5c7a-3bfc-4d75-8642-4eda86fd1756 https://linked-art.library.yale.edu/node/3c27e593-7bbb-4c09-8293-0367279d1e77 https://linked-art.library.yale.edu/node/5fedbb8a-1e56-4b4f-bca6-9080edc9227e,Electronic searching is a type of online searching.,first_pass
0,25d896fa-e212-48ad-adfe-7387e1fa856d,telecommunication systems,https://linked-art.library.yale.edu/node/a5443d3a-ed95-48b6-8470-8c22797f18fa,a1d3334e-85d3-48f6-a19f-d02947c1502a,telecommunications,https://linked-art.library.yale.edu/node/f45f4757-8fab-4543-a0e1-e7864291f6dd,Telecommunication systems are a type of telecommunications.,first_pass
0,40d99ed0-5964-4bfb-b23d-383cca0d1795,Postal service,https://linked-art.library.yale.edu/node/29497643-184e-49b2-9028-46e34c760739 https://linked-art.library.yale.edu/node/b459b297-bc07-4b9f-a651-08715df4371b https://linked-art.library.yale.edu/node/5f662aa1-de24-468b-9c33-63341784bb25,5822acd8-6253-45cd-aea2-87feea826de5,Carriers,https://linked-art.library.yale.edu/node/740b5302-6c19-468f-9c1f-075423bdb4f9 https://linked-art.library.yale.edu/node/4ccfd73d-49fd-456c-8643-2bb88b2a8a84,Postal service is a type of carrier.,first_pass
0,a1d3334e-85d3-48f6-a19f-d02947c1502a,telecommunications,https://linked-art.library.yale.edu/node/f45f4757-8fab-4543-a0e1-e7864291f6dd,9f0e9af8-9fb8-4346-a7d3-cda822fc5473,fairs,https://linked-art.library.yale.edu/node/9cddce46-0e21-483b-902d-ed998c0899e0 https://linked-art.library.yale.edu/node/abba66af-6296-4790-83af-125b54634e10 https://linked-art.library.yale.edu/node/88e620cc-eb41-4711-baf6-9ab1aed8e32b https://data.paul-mellon-centre.ac.uk/concept/dm6nmzyb https://linked-art.library.yale.edu/node/504cca1b-a242-4985-9247-3a83d4f665b9 https://linked-art.library.yale.edu/node/70b0cec0-771e-4da7-9a6f-fa03575dc64e https://linked-art.library.yale.edu/node/2523ca14-bf22-4010-bab2-74cdfaa53b64,Telecommunications is broader than fairs.,first_pass
0,6d525afe-2a68-400a-807d-b54c8762dd49,Telematics,https://linked-art.library.yale.edu/node/d72d13f4-b269-4b34-a52f-e6520e6ba741,a1d3334e-85d3-48f6-a19f-d02947c1502a,telecommunications,https://linked-art.library.yale.edu/node/f45f4757-8fab-4543-a0e1-e7864291f6dd,Telematics is a type of telecommunications.,first_pass
